TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,tx_hour,tx_day,tx_day_elapsed,is_night,is_weekend,card_tx_count,card_mean_amt,amt_deviation,amt_ratio,P_emaildomain,R_emaildomain,dist1,C1,C2,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D10,D15,M1,M2,M3,M4,M5,M6,id_01,id_02,id_03,id_05,id_06,id_09,id_10,id_11,id_13,id_17,id_19,id_20,DeviceType,isFraud
48.95,4,12544,321.0,150.0,3,226.0,2,337.0,87.0,19,3,157,0,0,6773,108.95817983168463,-0.5457363874478501,0.44516924593448914,45250,510396,8.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
33.95,4,18269,234.0,150.0,3,226.0,2,158.0,87.0,15,5,180,0,1,126,98.8879365079365,-0.6501078986928208,0.3398808823856576,36998,510396,1075.0,80.0,69.0,0.0,171.0,62.0,0.0,0.0,62.0,0.0,46.0,0.0,464.0,70.0,86.0,86.0,0.0,86.0,86.0,86.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
51.071,0,10260,338.0,150.0,3,226.0,1,299.0,87.0,22,0,56,0,0,25,176.06867999999997,-0.7059276660333154,0.2884248078203328,322811,510396,8.0,4.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,2,0,0,-10.0,550197.0,0.0,0.0,0.0,0.0,0.0,100.0,49.0,166.0,492.0,144.0,0,0
160.95,4,15497,490.0,150.0,3,226.0,2,299.0,87.0,17,2,86,0,0,3977,139.35081166708574,0.1538942887209506,1.146769285394486,6267,510396,2168.0,208.0,194.0,0.0,119.0,139.0,0.0,0.0,124.0,0.0,162.0,0.0,469.0,171.0,0.0,97.0,8.0,319.0,0.0,293.0,1,0,0,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
49.0,4,11207,361.0,150.0,3,226.0,2,476.0,87.0,17,4,151,0,0,3693,133.30687625236934,-0.627718242020256,0.3648361228201492,28289,510396,8.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,97.0,8.0,60.0,0.0,60.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
28.45,0,2862,555.0,119.0,2,224.0,1,299.0,87.0,3,5,47,1,1,13,57.16346153846154,-0.4936683749380063,0.4891387006116713,322811,510396,8.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,1,1,1,0,0,0,-5.0,112512.0,0.0,0.0,0.0,0.0,0.0,100.0,52.0,100.0,507.0,314.0,0,0
335.0,4,7999,140.0,150.0,3,226.0,2,204.0,87.0,15,0,98,0,0,79,150.45886075949366,1.2184241867073402,2.2118217337707113,322811,510396,981.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,265.0,265.0,154.0,265.0,265.0,265.0,1,1,1,0,1,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
209.95,4,16659,170.0,150.0,3,226.0,1,428.0,87.0,22,1,22,0,0,2988,181.65500669344044,0.15490948657130724,1.1494346845491632,322811,510396,1.0,182.0,170.0,0.0,142.0,128.0,0.0,0.0,124.0,0.0,151.0,0.0,607.0,145.0,490.0,490.0,10.0,26.0,490.0,401.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
117.0,4,9500,321.0,150.0,3,226.0,2,433.0,87.0,17,5,124,0,1,14162,115.69811926281598,0.011155970168225709,1.0025868517769696,322811,510396,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,1.0,58.0,58.0,43.0,52.0,52.0,52.0,1,1,0,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
59.0,4,16272,127.0,150.0,2,224.0,2,123.0,87.0,23,2,23,1,0,14,55.175000000000004,0.06809078771695586,1.0502892745883399,322811,510396,8.0,12.0,12.0,0.0,6.0,10.0,0.0,0.0,7.0,0.0,11.0,0.0,76.0,11.0,196.0,196.0,9.0,26.0,458.0,29.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
50.0,1,16075,514.0,150.0,2,102.0,1,269.0,87.0,21,3,24,0,0,3748,279.8483703308431,-0.8184073493468332,0.17803201044428113,100934,510396,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,97.0,8.0,26.0,15.0,52.0,1,1,1,0,0,0,0.0,31421.0,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,216.0,178.0,1,0
34.0,4,5492,113.0,150.0,3,226.0,2,251.0,87.0,21,2,58,0,0,349,118.04570200573065,-0.7059952655971136,0.28560459913423253,7888,510396,77.0,19.0,19.0,0.0,14.0,12.0,0.0,0.0,15.0,0.0,10.0,0.0,96.0,15.0,457.0,457.0,8.0,481.0,481.0,481.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
30.95,4,2569,174.0,150.0,3,166.0,2,204.0,87.0,4,0,147,1,0,63,59.453650793650795,-0.4714959381186689,0.5119624637003818,100934,510396,8.0,7.0,8.0,0.0,5.0,4.0,0.0,0.0,5.0,0.0,5.0,0.0,13.0,6.0,336.0,336.0,0.0,335.0,0.0,0.0,1,0,0,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
68.95,4,9267,321.0,150.0,3,226.0,2,143.0,87.0,15,4,130,0,0,11,93.22727272727273,-0.25764592378195855,0.7317414375301495,100934,510396,9.0,5.0,3.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,7.0,4.0,498.0,498.0,12.0,26.0,612.0,52.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
359.95,4,10616,583.0,150.0,3,226.0,1,204.0,87.0,2,2,23,1,0,5172,256.98351740139213,0.3991203920148281,1.395244175386445,4092,510396,8.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,441.0,441.0,441.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
1104.0,4,12695,490.0,150.0,3,226.0,2,272.0,87.0,17,5,19,0,1,7091,141.14464546608377,6.7737715436045525,7.766736456234775,322811,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,97.0,10.0,10.0,11.0,11.0,1,1,1,1,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
35.95,4,16853,555.0,150.0,3,226.0,2,337.0,87.0,23,4,123,1,0,26,49.23076923076923,-0.26439509954058193,0.7156967840735069,322811,510396,22.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,1.0,137.0,137.0,6.0,26.0,137.0,137.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
169.95,4,4052,225.0,150.0,2,117.0,2,343.0,87.0,4,2,65,1,0,9,109.89888888888889,0.541494254025188,1.532477031129457,322811,510396,14.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,3.0,7.0,7.0,7.0,201.0,7.0,201.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
87.0,4,6156,225.0,150.0,3,166.0,2,272.0,87.0,15,2,9,0,0,268,99.13194029850746,-0.12115954472010061,0.868853631924446,322811,510396,91.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,1,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
25.0,1,8900,385.0,150.0,3,226.0,2,231.0,87.0,22,1,50,0,0,603,86.86790381426202,-0.7041012830468834,0.2845179970703045,7888,510396,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,15.0,52.0,1,1,1,0,0,0,-5.0,55071.0,1.0,2.0,0.0,1.0,0.0,100.0,52.0,166.0,215.0,107.0,0,0
226.0,4,4121,361.0,150.0,3,226.0,1,325.0,87.0,3,1,1,1,0,544,240.48935661764708,-0.059999980208602914,0.9358590505412148,322811,510396,18.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
30.95,4,13249,111.0,150.0,3,226.0,2,264.0,87.0,6,4,158,1,0,1492,119.93838873994638,-0.7358158949123919,0.255915432001924,100934,510396,12.0,77.0,71.0,0.0,167.0,50.0,0.0,0.0,65.0,0.0,46.0,0.0,500.0,72.0,7.0,7.0,7.0,119.0,119.0,119.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
82.775,0,6907,103.0,185.0,3,102.0,1,299.0,87.0,21,6,62,0,1,40,38.770675,1.1064515500428396,2.081307395461606,45250,27509,8.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,364.0,364.0,365.0,365.0,0.0,365.0,1,1,1,2,0,0,-5.0,261661.0,0.0,0.0,0.0,0.0,0.0,100.0,52.0,225.0,574.0,507.0,0,0
57.95,4,12544,321.0,150.0,3,226.0,2,184.0,87.0,18,3,45,0,0,6773,108.95817983168463,-0.46388708788890426,0.5270185454934351,322811,510396,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,15.0,15.0,15.0,26.0,15.0,15.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
59.0,4,8695,170.0,150.0,3,226.0,1,498.0,87.0,22,0,21,0,0,1147,244.7349869224063,-0.7558345242106461,0.2400960511928647,28289,510396,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,1,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
300.0,2,10505,567.0,150.0,2,195.0,2,204.0,87.0,13,5,19,0,1,193,279.570310880829,0.07281486432058162,1.0692506953361278,322811,510396,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,97.0,8.0,26.0,15.0,52.0,1,1,1,0,0,0,-5.0,77651.0,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,193.0,600.0,0,0
18.95,4,1906,199.0,150.0,2,224.0,2,325.0,87.0,18,0,35,0,0,698,112.79896561604585,-0.8246908494114904,0.1665217244938474,100934,510396,15.0,24.0,28.0,0.0,22.0,19.0,0.0,0.0,13.0,0.0,17.0,0.0,113.0,22.0,30.0,30.0,3.0,250.0,193.0,250.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
97.95,4,14206,225.0,150.0,2,117.0,2,494.0,87.0,20,4,144,0,0,28,98.52499999999999,-0.00577744285355427,0.9841748304446121,36998,510396,8.0,6.0,4.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,8.0,5.0,0.0,97.0,8.0,551.0,0.0,0.0,1,0,0,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
107.95,4,4702,111.0,150.0,2,224.0,2,476.0,87.0,19,4,67,0,0,339,118.61953687315635,-0.08919560426379382,0.9024445573173332,100934,510396,8.0,4.0,4.0,0.0,4.0,5.0,0.0,0.0,3.0,0.0,4.0,0.0,24.0,4.0,549.0,549.0,31.0,0.0,550.0,550.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
554.0,4,4456,555.0,150.0,3,226.0,2,204.0,87.0,21,0,147,0,0,32,180.0034375,2.0662401093901877,3.0607153524363317,100934,510396,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,37.0,4.0,178.0,178.0,14.0,529.0,529.0,529.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
59.0,4,5700,122.0,150.0,2,126.0,2,204.0,87.0,0,1,92,1,0,962,110.49511434511435,-0.46185982809721954,0.5291711690377341,322811,510396,16.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,29.0,1.0,0.0,26.0,29.0,29.0,1,0,0,1,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
364.95,4,4079,558.0,150.0,3,226.0,1,325.0,87.0,18,0,126,0,0,51,159.37627450980392,1.2818213050436533,2.27558596878175,100934,510396,8.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,0,0,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
85.118,0,9633,130.0,185.0,3,138.0,2,299.0,87.0,19,1,43,0,0,4158,43.96003968253968,0.9154342524622835,1.8931922792109042,322811,510396,8.0,201.0,237.0,31.0,0.0,31.0,32.0,65.0,0.0,50.0,65.0,65.0,13.0,10.0,6.0,97.0,6.0,0.0,0.0,0.0,1,1,1,0,0,0,-5.0,82874.0,0.0,4.0,0.0,0.0,0.0,95.08000183105467,52.0,225.0,266.0,139.0,0,1
68.094,0,14916,555.0,150.0,3,226.0,1,299.0,87.0,22,6,41,0,1,13,63.997692307692304,0.06302235582328364,1.0476371942199132,295,293,8.0,1.0,4.0,1.0,0.0,1.0,1.0,3.0,0.0,4.0,1.0,1.0,3.0,1.0,12.0,12.0,0.0,13.0,0.0,13.0,1,1,1,2,0,0,-5.0,108204.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,225.0,266.0,566.0,1,0
34.0,4,17188,321.0,150.0,3,226.0,2,299.0,87.0,1,2,72,1,0,10344,129.63205510440835,-0.7320718871640957,0.2602730238977357,322811,510396,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,36.0,36.0,6.0,35.0,35.0,35.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
9.837,0,9633,130.0,185.0,3,138.0,2,299.0,87.0,5,0,126,1,0,4158,43.96003968253968,-0.7589637358748025,0.2187942908738183,322811,510396,8.0,3.0,4.0,1.0,0.0,1.0,1.0,4.0,0.0,3.0,2.0,2.0,4.0,3.0,7.0,7.0,6.0,80.0,0.0,6.0,1,1,1,2,0,0,-20.0,267098.0,0.0,0.0,-1.0,0.0,0.0,100.0,64.0,225.0,290.0,315.0,1,0
57.95,4,4806,490.0,150.0,3,226.0,2,315.0,87.0,0,5,68,1,1,2067,119.86861103047896,-0.5122803224309841,0.4794462309605509,100934,510396,19.0,3.0,4.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,19.0,3.0,134.0,134.0,7.0,309.0,309.0,309.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
26.95,4,10616,583.0,150.0,3,226.0,1,191.0,87.0,23,5,103,1,1,5172,256.98351740139213,-0.8916597452366964,0.10446403813492068,36998,510396,8.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
226.0,4,9946,555.0,150.0,3,226.0,1,337.0,87.0,5,6,27,1,1,12,130.4125,0.7273851422048893,1.7197755160277752,322811,510396,54.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,13.0,3.0,0.0,97.0,0.0,511.0,0.0,0.0,1,0,0,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
117.0,4,10616,583.0,150.0,3,226.0,1,225.0,87.0,20,6,174,0,1,5172,256.98351740139213,-0.5426064378508111,0.4535173455208059,36998,510396,161.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,30.0,3.0,155.0,155.0,10.0,642.0,642.0,642.0,1,0,0,2,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
29.0,4,5711,201.0,150.0,3,226.0,2,204.0,87.0,2,1,120,1,0,161,116.3592546583851,-0.7443746546676235,0.2471045004879639,322811,510396,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,17.0,17.0,16.0,16.0,16.0,16.0,1,1,1,0,1,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
15.0,4,11839,490.0,150.0,3,226.0,2,123.0,87.0,14,3,108,0,0,1940,129.68568969072166,-0.8775688444705361,0.11477920830887241,322811,510396,36.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,1.0,146.0,146.0,13.0,26.0,146.0,146.0,1,0,0,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
226.0,4,12839,321.0,150.0,3,226.0,2,264.0,87.0,0,2,156,1,0,5129,120.72543614739715,0.8648526321575554,1.856637422324262,3041,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
240.31,4,6288,181.0,150.0,3,226.0,1,299.0,87.0,19,2,2,0,0,30,212.2396666666667,0.13163748458307462,1.126947925573572,2705,510396,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,0.0,52.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
107.95,4,13324,122.0,150.0,2,166.0,2,433.0,87.0,1,0,70,1,0,118,74.83669491525423,0.436639612548373,1.4234533838879933,322811,510396,221.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,2.0,1.0,97.0,0.0,0.0,515.0,515.0,1,0,0,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
37.0,1,7800,268.0,150.0,3,166.0,2,337.0,87.0,20,0,126,0,0,333,72.80966966966966,-0.4851623077292378,0.5012893319478474,100934,11842,8.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,15.0,52.0,1,1,1,0,0,0,0.0,42394.0,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,633.0,500.0,0,0
171.0,4,15066,170.0,150.0,2,102.0,1,181.0,87.0,21,3,178,0,0,7945,209.86134461925738,-0.18429809735600197,0.8109594497216492,100934,510396,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,68.0,68.0,68.0,231.0,231.0,231.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
424.95,4,6019,583.0,150.0,3,226.0,1,126.0,87.0,19,0,14,0,0,6771,225.4413367301728,0.8810611443597044,1.876644989542567,322811,510396,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,12.0,12.0,13.0,0.0,13.0,0.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
108.5,4,13052,254.0,150.0,3,226.0,2,441.0,87.0,18,4,95,0,0,695,137.59155395683453,-0.20990856315742973,0.782875989930766,100934,510396,8.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,1.0,9.0,1.0,136.0,136.0,12.0,0.0,0.0,136.0,1,1,0,2,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
34.514,0,1976,545.0,185.0,3,102.0,1,299.0,87.0,15,6,27,0,1,928,54.271960129310344,-0.3574680558295024,0.6244395877991934,45250,27509,8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,2,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
117.0,4,4975,554.0,150.0,3,137.0,1,441.0,87.0,21,5,82,0,1,224,97.22495535714286,0.20132403797951037,1.1911433257932433,28289,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,400.0,400.0,400.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
117.0,4,5700,122.0,150.0,2,166.0,2,325.0,87.0,0,4,53,1,0,962,110.49511434511435,0.058342338075468285,1.049373335210422,322811,510396,8.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,2.0,80.0,80.0,2.0,138.0,138.0,138.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
107.95,4,3681,513.0,150.0,3,166.0,2,315.0,87.0,4,5,68,1,1,843,86.2175634638197,0.24917500183544486,1.2377094212770654,322811,510396,9.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,6.0,1.0,50.0,50.0,10.0,50.0,0.0,0.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
58.95,4,7585,553.0,150.0,3,226.0,1,264.0,87.0,22,2,37,0,0,5334,206.71477877765278,-0.7113830785041388,0.28380262755931646,322811,510396,8.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
23.316,0,16062,500.0,185.0,2,137.0,1,299.0,87.0,1,6,118,1,1,1013,45.574983218163865,-0.4779171495113506,0.5006120966439114,45250,27509,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,2,0,0,-25.0,377878.0,0.0,-4.0,-100.0,0.0,0.0,100.0,64.0,225.0,266.0,595.0,1,0
200.0,2,6019,583.0,150.0,3,226.0,1,299.0,87.0,15,6,90,0,1,6771,225.4413367301728,-0.11235288175536898,0.8832309634274935,322811,510396,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,15.0,52.0,1,1,1,0,0,0,-5.0,143024.0,0.0,0.0,0.0,0.0,0.0,100.0,33.0,166.0,529.0,222.0,1,0
107.95,4,15484,418.0,150.0,3,226.0,2,264.0,87.0,2,5,159,1,1,1277,116.19358809710258,-0.07034163072362133,0.9211254792417171,322811,510396,15.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,97.0,8.0,566.0,566.0,566.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
39.0,4,16297,544.0,150.0,2,117.0,2,123.0,87.0,22,0,182,0,0,129,137.52697674418604,-0.7112475783408823,0.28153361111763975,100934,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
209.95,4,11207,361.0,150.0,3,226.0,2,330.0,87.0,3,5,138,1,1,3693,133.30687625236934,0.5706567369165403,1.5632111017569454,28289,510396,14.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,1.0,607.0,607.0,23.0,607.0,519.0,607.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
21.0,4,3055,474.0,150.0,2,224.0,2,512.0,87.0,18,0,35,0,0,224,163.9216830357143,-0.8666033501778184,0.12733316573935513,322811,510396,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,0,0,1,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
117.0,4,17321,111.0,150.0,3,226.0,2,272.0,87.0,21,5,117,0,1,839,141.959052443385,-0.17458882118199082,0.818416168828026,36998,510396,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,20.0,2.0,263.0,263.0,21.0,583.0,583.0,583.0,1,1,1,1,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
